symbol,timeframe,strategy_id,strategy_name,status,trades,wins,losses,win_rate_pct,net_profit,total_return_pct,profit_factor,expectancy,max_drawdown_pct,sharpe,sortino,bars,error
DRIFT_SWITCH_10,1h,ichimoku_kumo_breakout,Ichimoku Kumo Breakout,OK,7,4,3,57.14,470.93,4.71,2.52427855468944,67.28,2.78,1.51,1.95,288,
DRIFT_SWITCH_10,1h,psar_flip_trend,Parabolic SAR Flip,OK,23,17,6,73.91,2970.68,29.71,10.197520908154257,129.16,1.73,5.641,7.803,288,
DRIFT_SWITCH_10,1h,keltner_channel_breakout,Keltner Channel Breakout,OK,8,5,3,62.5,669.38,6.69,3.9525943741876466,83.67,2.03,1.968,2.3,288,
DRIFT_SWITCH_10,1h,donchian_channel_breakout,Donchian Channel Breakout,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
DRIFT_SWITCH_10,1h,vwap_reversion,VWAP Mean Reversion,OK,27,6,21,22.22,-575.43,-5.75,0.43727250512339666,-21.31,6.73,-2.298,-2.365,288,
DRIFT_SWITCH_10,1h,fisher_transform_extreme,Fisher Transform Extreme Reversal,OK,34,6,28,17.65,-1445.56,-14.46,0.25913054130720475,-42.52,16.24,-3.908,-4.214,288,
DRIFT_SWITCH_10,1h,stoch_rsi_double_confirm,Stochastic RSI Double Confirmation,OK,109,78,31,71.56,1894.38,18.94,2.281534431442601,17.38,2.69,3.489,4.86,288,
DRIFT_SWITCH_10,1h,trix_zero_cross,TRIX Zero-Line Cross,OK,16,1,15,6.25,-1020.58,-10.21,0.1884300830985039,-63.79,11.59,-3.134,-3.373,288,
DRIFT_SWITCH_10,1h,roc_acceleration,Rate-of-Change Acceleration,OK,14,10,4,71.43,1763.86,17.64,15.700291237125697,125.99,1.11,4.564,6.128,288,
DRIFT_SWITCH_10,1h,balance_of_power_shift,Balance of Power Shift,OK,46,20,26,43.48,416.59,4.17,1.3102768237155378,9.06,3.79,1.146,1.952,288,
DRIFT_SWITCH_10,1h,ulcer_index_calm_entry,Ulcer Index Low-Stress Entry,OK,20,5,15,25.0,-410.8,-4.11,0.7235708019542016,-20.54,7.21,-0.885,-1.174,288,
DRIFT_SWITCH_10,1h,entropy_regime_filter,Entropy Regime Filter,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
DRIFT_SWITCH_10,1h,hull_ma_momentum,Hull Moving Average Momentum,OK,19,15,4,78.95,2881.11,28.81,14.536908778017162,151.64,1.54,5.447,9.109,288,
DRIFT_SWITCH_10,1h,kama_adaptive_trend,KAMA Adaptive Trend,OK,16,9,7,56.25,1387.16,13.87,3.3773887873018844,86.7,2.63,3.337,4.203,288,
DRIFT_SWITCH_10,1h,hidden_rsi_divergence_v2,Hidden RSI Divergence (Trend Continuation),OK,19,7,12,36.84,346.28,3.46,2.1514489805275208,18.23,1.71,1.424,1.125,288,
DRIFT_SWITCH_10,1h,macd_divergence_confluence,MACD Divergence Confluence,OK,7,6,1,85.71,1457.09,14.57,35.81295895606633,208.16,0.67,4.786,6.975,288,
DRIFT_SWITCH_10,1h,range_position_breakout,Range Position Breakout,OK,11,7,4,63.64,538.79,5.39,8.27098020484402,48.98,0.55,2.491,1.637,288,
DRIFT_SWITCH_10,1h,elder_ray_supertrend_combo,Elder Ray + SuperTrend Combo,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
DRIFT_SWITCH_10,4h,rsi_reversal,RSI Mean Reversion,OK,10,6,3,60.0,1011.66,10.12,5.378679040901127,101.17,1.31,4.443,5.159,180,
DRIFT_SWITCH_10,1h,mean_reversion_zscore,Mean Reversion Z-Score Fade,OK,20,1,19,5.0,-1254.44,-12.54,0.06132922213685045,-62.72,12.54,-5.485,-4.737,288,
DRIFT_SWITCH_10,4h,macd_trend,MACD Trend Following,OK,5,1,4,20.0,-222.43,-2.22,0.07279868169597954,-44.49,4.92,-1.14,-1.207,180,
DRIFT_SWITCH_10,4h,bb_squeeze,Bollinger Band Squeeze,OK,12,8,4,66.67,1254.91,12.55,3.89780325027225,104.58,3.0,3.453,5.021,180,
DRIFT_SWITCH_10,4h,adx_strength,ADX Strength Entry,OK,8,4,4,50.0,811.59,8.12,2.9267855028355174,101.45,1.99,3.351,4.541,180,
DRIFT_SWITCH_10,4h,ichimoku_trend,Ichimoku Cloud Trend,OK,25,6,19,24.0,-366.24,-3.66,0.8034821173683164,-14.65,10.12,-0.963,-1.623,180,
DRIFT_SWITCH_10,4h,supertrend_follow,SuperTrend Follow,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
DRIFT_SWITCH_10,4h,elder_ray,Elder Ray Power,OK,15,8,7,53.33,875.62,8.76,2.4306850169055747,58.37,3.61,2.803,3.842,180,
DRIFT_SWITCH_10,4h,choppiness_reversal,Choppiness Reversal,OK,16,11,5,68.75,587.93,5.88,3.2508602093327883,36.75,1.49,3.275,5.429,180,
DRIFT_SWITCH_10,4h,confluence_8,8-Indicator Confluence,OK,5,2,3,40.0,230.18,2.3,1.8494527731605288,46.04,2.32,1.176,1.513,180,
DRIFT_SWITCH_10,4h,fisher_zscore,Fisher + Z-Score,OK,17,14,3,82.35,985.3,9.85,9.711664471988074,57.96,0.7,5.427,11.044,180,
DRIFT_SWITCH_10,4h,volume_breakout,Volume Breakout,OK,3,3,0,100.0,309.14,3.09,,103.05,0.03,2.958,0.0,180,
DRIFT_SWITCH_10,4h,camarilla_breakout,Camarilla R3/S3 Breakout,OK,12,10,2,83.33,577.5,5.78,5.578491369723472,48.13,1.08,3.208,3.752,180,
DRIFT_SWITCH_10,4h,heikin_ashi_trend,Heikin-Ashi Trend Ride,OK,10,5,5,50.0,1163.14,11.63,7.172899996270001,116.31,1.05,5.396,9.966,180,
DRIFT_SWITCH_10,4h,woodie_pivot_reversal,Woodie Pivot Reversal,OK,21,2,19,9.52,-1075.83,-10.76,0.1904379125090872,-51.23,10.76,-4.719,-4.88,180,
DRIFT_SWITCH_10,4h,cci_extreme_reversal,CCI Extreme Reversal,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
DRIFT_SWITCH_10,4h,chandelier_trend_exit,Chandelier Trend Exit,OK,83,31,51,37.35,-111.48,-1.11,0.8992264363439844,-1.34,5.42,-0.469,-0.869,180,
DRIFT_SWITCH_10,4h,mfi_volume_reversal,MFI Volume Reversal,OK,14,2,12,14.29,-543.03,-5.43,0.35681911781159553,-38.79,6.97,-3.085,-3.167,180,
DRIFT_SWITCH_10,4h,liquidity_sweep_reversal,Liquidity Sweep Reversal,OK,4,1,3,25.0,-54.44,-0.54,0.8197121733881619,-13.61,1.99,-0.303,-0.231,180,
DRIFT_SWITCH_10,4h,vortex_trend_cross,Vortex Trend Cross,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
DRIFT_SWITCH_10,4h,hurst_trend_persistence,Hurst Trend Persistence,OK,11,2,8,18.18,-210.6,-2.11,0.7333328991562211,-19.15,7.61,-0.821,-1.393,180,
DRIFT_SWITCH_10,4h,rsi_regular_divergence_v2,RSI Regular Divergence (Confirmed),OK,46,34,12,73.91,1693.86,16.94,5.415022176680376,36.82,3.17,5.552,7.626,180,
DRIFT_SWITCH_10,4h,hidden_macd_divergence_v2,Hidden MACD Divergence (Trend Continuation),OK,9,6,3,66.67,1292.92,12.93,10.930242952046141,143.66,1.22,6.001,13.113,180,
DRIFT_SWITCH_10,4h,obv_price_divergence,OBV/Price Divergence,OK,36,12,24,33.33,-320.49,-3.2,0.7203376952329501,-8.9,5.7,-1.259,-1.608,180,
DRIFT_SWITCH_10,4h,kst_trend_cross,KST Trend Cross,OK,7,2,5,28.57,177.99,1.78,1.5488341039027957,25.43,2.72,0.793,1.099,180,
DRIFT_SWITCH_10,4h,coppock_curve_bottom,Coppock Curve Bottom,OK,5,2,3,40.0,394.09,3.94,2.2673360991881912,78.82,4.14,1.507,2.102,180,
DRIFT_SWITCH_10,4h,stc_cycle_turn,Schaff Trend Cycle Turn,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
DRIFT_SWITCH_10,4h,tsi_momentum_shift,TSI Momentum Shift,OK,13,7,6,53.85,1120.18,11.2,3.2335610401235435,86.17,2.26,3.69,5.727,180,
DRIFT_SWITCH_10,4h,dpo_cycle_reversal,Detrended Price Oscillator Reversal,OK,29,5,24,17.24,-707.13,-7.07,0.3841657401275476,-24.38,8.72,-3.658,-4.415,180,
DRIFT_SWITCH_10,4h,rvi_signal_cross,Relative Vigor Index Cross,OK,11,7,4,63.64,829.76,8.3,4.192209259002775,75.43,1.49,4.017,6.452,180,
DRIFT_SWITCH_10,4h,ultimate_oscillator_divergence,Ultimate Oscillator Reversal,OK,40,27,13,67.5,953.64,9.54,2.361961816937307,23.84,2.23,3.215,4.368,180,
DRIFT_SWITCH_10,4h,aroon_new_trend,Aroon New Trend,OK,2,0,2,0.0,-199.0,-1.99,0.0,-99.5,3.0,-1.402,-1.229,180,
DRIFT_SWITCH_10,4h,ichimoku_kumo_breakout,Ichimoku Kumo Breakout,OK,4,2,2,50.0,194.13,1.94,1.9518214467097932,48.53,2.78,1.218,1.679,180,
DRIFT_SWITCH_10,4h,psar_flip_trend,Parabolic SAR Flip,OK,14,9,5,64.29,1401.36,14.01,5.771352509760758,100.1,1.73,4.869,6.355,180,
DRIFT_SWITCH_10,4h,keltner_channel_breakout,Keltner Channel Breakout,OK,4,2,2,50.0,229.21,2.29,2.927156260041276,57.3,1.84,1.281,1.642,180,
DRIFT_SWITCH_10,4h,donchian_channel_breakout,Donchian Channel Breakout,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
DRIFT_SWITCH_10,4h,vwap_reversion,VWAP Mean Reversion,OK,20,3,17,15.0,-546.21,-5.46,0.3268992931167264,-27.31,6.31,-3.261,-3.397,180,
DRIFT_SWITCH_10,4h,fisher_transform_extreme,Fisher Transform Extreme Reversal,OK,24,3,21,12.5,-1158.39,-11.58,0.20699996092321724,-48.27,12.82,-4.909,-5.215,180,
DRIFT_SWITCH_10,4h,stoch_rsi_double_confirm,Stochastic RSI Double Confirmation,OK,64,42,22,65.62,1009.37,10.09,2.126106409515428,15.77,2.44,3.201,4.479,180,
DRIFT_SWITCH_10,4h,trix_zero_cross,TRIX Zero-Line Cross,OK,6,0,6,0.0,-521.7,-5.22,0.0,-86.95,6.68,-3.062,-3.056,180,
DRIFT_SWITCH_10,4h,balance_of_power_shift,Balance of Power Shift,OK,26,10,15,38.46,145.14,1.45,1.1899240491236338,5.58,3.79,0.683,1.113,180,
DRIFT_SWITCH_10,4h,roc_acceleration,Rate-of-Change Acceleration,OK,9,5,4,55.56,851.02,8.51,8.092503767368964,94.56,1.11,4.004,5.728,180,
DRIFT_SWITCH_10,4h,ulcer_index_calm_entry,Ulcer Index Low-Stress Entry,OK,10,2,8,20.0,-362.08,-3.62,0.5450692958916359,-36.21,6.74,-1.475,-1.726,180,
DRIFT_SWITCH_10,4h,entropy_regime_filter,Entropy Regime Filter,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
DRIFT_SWITCH_10,4h,kama_adaptive_trend,KAMA Adaptive Trend,OK,10,5,5,50.0,681.22,6.81,2.7683163080638185,68.12,2.63,2.931,3.647,180,
DRIFT_SWITCH_10,4h,hull_ma_momentum,Hull Moving Average Momentum,OK,11,8,3,72.73,1552.67,15.53,11.289776272149286,141.15,1.11,5.644,10.795,180,
DRIFT_SWITCH_10,4h,hidden_rsi_divergence_v2,Hidden RSI Divergence (Trend Continuation),OK,10,4,6,40.0,91.08,0.91,1.512278523586895,9.11,1.71,0.774,0.463,180,
DRIFT_SWITCH_10,4h,macd_divergence_confluence,MACD Divergence Confluence,OK,3,3,0,100.0,863.74,8.64,,287.91,0.67,4.724,6.825,180,
DRIFT_SWITCH_10,4h,range_position_breakout,Range Position Breakout,OK,5,4,1,80.0,335.99,3.36,32.69713689151273,67.2,0.42,3.032,1.827,180,
DRIFT_SWITCH_10,4h,elder_ray_supertrend_combo,Elder Ray + SuperTrend Combo,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
DRIFT_SWITCH_10,4h,mean_reversion_zscore,Mean Reversion Z-Score Fade,OK,14,0,14,0.0,-963.26,-9.63,0.0,-68.8,9.63,-6.855,-5.77,180,
DRIFT_SWITCH_10,1d,rsi_reversal,RSI Mean Reversion,OK,10,6,4,60.0,901.54,9.02,3.6425886661229017,90.15,1.31,3.596,4.43,200,
DRIFT_SWITCH_10,1d,macd_trend,MACD Trend Following,OK,6,2,4,33.33,-66.71,-0.67,0.7219360923062242,-11.12,4.92,-0.283,-0.302,200,
DRIFT_SWITCH_10,1d,bb_squeeze,Bollinger Band Squeeze,OK,14,10,4,71.43,1663.99,16.64,4.8424385038870374,118.86,3.0,3.986,5.73,200,
DRIFT_SWITCH_10,1d,adx_strength,ADX Strength Entry,OK,10,6,4,60.0,1155.18,11.55,3.742485701554208,115.52,1.99,4.163,5.603,200,
DRIFT_SWITCH_10,1d,ichimoku_trend,Ichimoku Cloud Trend,OK,27,8,18,29.63,167.74,1.68,1.0921851448127489,6.21,10.12,0.423,0.716,200,
DRIFT_SWITCH_10,1d,supertrend_follow,SuperTrend Follow,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
DRIFT_SWITCH_10,1d,elder_ray,Elder Ray Power,OK,19,12,7,63.16,1343.78,13.44,3.1956161367625,70.73,3.61,3.717,5.049,200,
DRIFT_SWITCH_10,1d,choppiness_reversal,Choppiness Reversal,OK,19,14,5,73.68,765.91,7.66,3.9322541293214806,40.31,1.49,3.747,6.141,200,
DRIFT_SWITCH_10,1d,confluence_8,8-Indicator Confluence,OK,6,3,3,50.0,339.48,3.39,2.2528202605283503,56.58,2.32,1.534,1.939,200,
DRIFT_SWITCH_10,1d,fisher_zscore,Fisher + Z-Score,OK,22,19,3,86.36,1338.14,13.38,12.83134324437284,60.82,0.7,6.186,12.983,200,
DRIFT_SWITCH_10,1d,volume_breakout,Volume Breakout,OK,5,5,0,100.0,603.9,6.04,,120.78,0.03,3.796,0.0,200,
DRIFT_SWITCH_10,1d,camarilla_breakout,Camarilla R3/S3 Breakout,OK,15,13,2,86.67,857.73,8.58,7.800144153694029,57.18,1.08,3.935,4.684,200,
DRIFT_SWITCH_10,1d,heikin_ashi_trend,Heikin-Ashi Trend Ride,OK,13,7,6,53.85,1481.74,14.82,7.630652857705781,113.98,1.14,5.999,10.921,200,
DRIFT_SWITCH_10,1d,woodie_pivot_reversal,Woodie Pivot Reversal,OK,21,3,18,14.29,-908.81,-9.09,0.2916404740806018,-43.28,10.76,-3.504,-3.664,200,
DRIFT_SWITCH_10,1d,cci_extreme_reversal,CCI Extreme Reversal,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
DRIFT_SWITCH_10,1d,mfi_volume_reversal,MFI Volume Reversal,OK,14,3,11,21.43,-354.07,-3.54,0.5639007872342577,-25.29,6.97,-1.745,-1.831,200,
DRIFT_SWITCH_10,1d,chandelier_trend_exit,Chandelier Trend Exit,OK,93,41,52,44.09,179.29,1.79,1.1590893618315476,1.93,5.42,0.716,1.305,200,
DRIFT_SWITCH_10,1d,liquidity_sweep_reversal,Liquidity Sweep Reversal,OK,4,1,3,25.0,-54.44,-0.54,0.8197121733881619,-13.61,1.99,-0.284,-0.204,200,
DRIFT_SWITCH_10,1d,vortex_trend_cross,Vortex Trend Cross,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
DRIFT_SWITCH_10,1d,hurst_trend_persistence,Hurst Trend Persistence,OK,12,4,8,33.33,163.88,1.64,1.2075047244086619,13.66,7.61,0.59,1.004,200,
DRIFT_SWITCH_10,1d,rsi_regular_divergence_v2,RSI Regular Divergence (Confirmed),OK,58,44,13,75.86,2392.55,23.93,7.0738381592660655,41.25,3.17,6.564,9.348,200,
DRIFT_SWITCH_10,1d,hidden_macd_divergence_v2,Hidden MACD Divergence (Trend Continuation),OK,11,8,3,72.73,1724.92,17.25,14.248156566303413,156.81,1.22,6.941,15.034,200,
DRIFT_SWITCH_10,1d,obv_price_divergence,OBV/Price Divergence,OK,40,15,25,37.5,-82.6,-0.83,0.9273082328726083,-2.07,5.7,-0.272,-0.341,200,
DRIFT_SWITCH_10,1d,kst_trend_cross,KST Trend Cross,OK,9,4,5,44.44,452.46,4.52,2.3951902146729895,50.27,2.72,1.703,2.384,200,
DRIFT_SWITCH_10,1d,coppock_curve_bottom,Coppock Curve Bottom,OK,6,3,3,50.0,698.09,6.98,3.244973836993961,116.35,4.14,2.342,3.204,200,
DRIFT_SWITCH_10,1d,stc_cycle_turn,Schaff Trend Cycle Turn,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
DRIFT_SWITCH_10,1d,dpo_cycle_reversal,Detrended Price Oscillator Reversal,OK,29,6,23,20.69,-596.75,-5.97,0.4680142198184905,-20.58,8.72,-2.786,-3.312,200,
DRIFT_SWITCH_10,1d,tsi_momentum_shift,TSI Momentum Shift,OK,15,9,6,60.0,1391.0,13.91,3.773562449308605,92.73,2.26,4.11,6.159,200,
DRIFT_SWITCH_10,1d,rvi_signal_cross,Relative Vigor Index Cross,OK,14,10,4,71.43,1176.36,11.76,5.52565152966038,84.03,1.49,4.89,7.88,200,
DRIFT_SWITCH_10,1d,ultimate_oscillator_divergence,Ultimate Oscillator Reversal,OK,46,32,13,69.57,1400.26,14.0,2.999820162788088,30.44,2.23,4.136,5.509,200,
DRIFT_SWITCH_10,1d,aroon_new_trend,Aroon New Trend,OK,3,1,2,33.33,-103.84,-1.04,0.47816730542895497,-34.61,3.0,-0.619,-0.553,200,
DRIFT_SWITCH_10,1d,ichimoku_kumo_breakout,Ichimoku Kumo Breakout,OK,5,3,2,60.0,356.48,3.56,2.7478760666615574,71.3,2.78,1.88,2.672,200,
DRIFT_SWITCH_10,1d,psar_flip_trend,Parabolic SAR Flip,OK,17,11,5,64.71,1978.56,19.79,7.736578080875006,116.39,1.73,5.912,7.706,200,
DRIFT_SWITCH_10,1d,keltner_channel_breakout,Keltner Channel Breakout,OK,5,3,2,60.0,442.24,4.42,4.718314448704529,88.45,1.84,2.062,2.736,200,
DRIFT_SWITCH_10,1d,donchian_channel_breakout,Donchian Channel Breakout,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
DRIFT_SWITCH_10,1d,vwap_reversion,VWAP Mean Reversion,OK,20,4,16,20.0,-433.92,-4.34,0.446897532841149,-21.7,6.31,-2.317,-2.405,200,
DRIFT_SWITCH_10,1d,fisher_transform_extreme,Fisher Transform Extreme Reversal,OK,24,4,20,16.67,-1060.95,-10.61,0.2558960035586241,-44.21,12.82,-4.081,-4.254,200,
DRIFT_SWITCH_10,1d,stoch_rsi_double_confirm,Stochastic RSI Double Confirmation,OK,77,53,23,68.83,1496.82,14.97,2.6546679797265558,19.44,2.44,4.118,5.675,200,
DRIFT_SWITCH_10,1d,trix_zero_cross,TRIX Zero-Line Cross,OK,7,0,6,0.0,-521.7,-5.22,0.0,-74.53,6.68,-2.862,-2.678,200,
DRIFT_SWITCH_10,1d,roc_acceleration,Rate-of-Change Acceleration,OK,11,7,4,63.64,1115.28,11.15,10.294942497378345,101.39,1.11,4.491,6.497,200,
DRIFT_SWITCH_10,1d,balance_of_power_shift,Balance of Power Shift,OK,29,14,15,48.28,485.77,4.86,1.6356694192429146,16.75,3.79,1.96,3.203,200,
DRIFT_SWITCH_10,1d,ulcer_index_calm_entry,Ulcer Index Low-Stress Entry,OK,12,3,8,25.0,-150.05,-1.5,0.8114774873755665,-12.5,6.74,-0.508,-0.604,200,
DRIFT_SWITCH_10,1d,entropy_regime_filter,Entropy Regime Filter,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
DRIFT_SWITCH_10,1d,hull_ma_momentum,Hull Moving Average Momentum,OK,14,11,3,78.57,2094.37,20.94,14.87972919950572,149.6,1.11,6.416,12.591,200,
DRIFT_SWITCH_10,1d,kama_adaptive_trend,KAMA Adaptive Trend,OK,12,7,5,58.33,969.26,9.69,3.5160308885584524,80.77,2.63,3.66,4.508,200,
DRIFT_SWITCH_10,1d,hidden_rsi_divergence_v2,Hidden RSI Divergence (Trend Continuation),OK,11,4,6,36.36,91.08,0.91,1.512278523586895,8.28,1.71,0.725,0.406,200,
DRIFT_SWITCH_10,1d,macd_divergence_confluence,MACD Divergence Confluence,OK,4,4,0,100.0,1167.92,11.68,,291.98,0.67,5.567,8.002,200,
DRIFT_SWITCH_10,1d,elder_ray_supertrend_combo,Elder Ray + SuperTrend Combo,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
DRIFT_SWITCH_10,1d,range_position_breakout,Range Position Breakout,OK,7,5,2,71.43,453.03,4.53,10.430906379887476,64.72,0.42,3.161,2.366,200,
DRIFT_SWITCH_10,1d,mean_reversion_zscore,Mean Reversion Z-Score Fade,OK,14,1,13,7.14,-850.35,-8.5,0.08791116373265516,-60.74,9.63,-5.24,-4.548,200,
DRIFT_SWITCH_20,1h,rsi_reversal,RSI Mean Reversion,OK,15,10,5,66.67,1588.72,15.89,4.337090023355591,105.91,2.2,3.424,4.201,288,
DRIFT_SWITCH_20,1h,macd_trend,MACD Trend Following,OK,8,1,7,12.5,-160.13,-1.6,0.6496787183550669,-20.02,4.45,-0.442,-0.562,288,
DRIFT_SWITCH_20,1h,bb_squeeze,Bollinger Band Squeeze,OK,21,14,7,66.67,2298.4,22.98,3.8754740829260466,109.45,2.53,3.41,4.009,288,
DRIFT_SWITCH_20,1h,adx_strength,ADX Strength Entry,OK,11,5,6,45.45,914.34,9.14,2.4226536922146487,83.12,3.75,2.131,3.447,288,
DRIFT_SWITCH_20,1h,ichimoku_trend,Ichimoku Cloud Trend,OK,38,11,27,28.95,87.42,0.87,1.032637068969002,2.3,8.35,0.166,0.292,288,
DRIFT_SWITCH_20,1h,supertrend_follow,SuperTrend Follow,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
DRIFT_SWITCH_20,1h,elder_ray,Elder Ray Power,OK,25,14,11,56.0,1910.1,19.1,3.0714593190186283,76.4,2.73,3.398,4.572,288,
DRIFT_SWITCH_20,1h,choppiness_reversal,Choppiness Reversal,OK,27,18,9,66.67,935.0,9.35,2.9700574706152176,34.63,1.62,3.027,3.805,288,
DRIFT_SWITCH_20,1h,confluence_8,8-Indicator Confluence,OK,9,5,4,55.56,891.59,8.92,5.214235484189976,99.07,2.25,2.329,2.377,288,
DRIFT_SWITCH_20,1h,fisher_zscore,Fisher + Z-Score,OK,30,22,8,73.33,1323.37,13.23,4.113567859985812,44.11,1.69,4.153,6.576,288,
DRIFT_SWITCH_20,1h,volume_breakout,Volume Breakout,OK,5,5,0,100.0,595.34,5.95,,119.07,0.37,2.693,2.947,288,
DRIFT_SWITCH_20,1h,camarilla_breakout,Camarilla R3/S3 Breakout,OK,27,19,7,70.37,831.48,8.31,2.294942629675446,30.8,2.42,2.195,1.739,288,
DRIFT_SWITCH_20,1h,heikin_ashi_trend,Heikin-Ashi Trend Ride,OK,17,13,4,76.47,2285.81,22.86,12.937074317777785,134.46,1.73,5.528,7.774,288,
DRIFT_SWITCH_20,1h,woodie_pivot_reversal,Woodie Pivot Reversal,OK,33,6,27,18.18,-1104.89,-11.05,0.41140083259395505,-33.48,11.26,-2.755,-3.266,288,
DRIFT_SWITCH_20,1h,cci_extreme_reversal,CCI Extreme Reversal,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
DRIFT_SWITCH_20,1h,mfi_volume_reversal,MFI Volume Reversal,OK,16,5,11,31.25,-144.66,-1.45,0.8085767524869327,-9.04,2.66,-0.52,-0.604,288,
DRIFT_SWITCH_20,1h,chandelier_trend_exit,Chandelier Trend Exit,OK,144,53,90,36.81,221.28,2.21,1.1202448908256826,1.54,4.36,0.604,1.111,288,
DRIFT_SWITCH_20,1h,liquidity_sweep_reversal,Liquidity Sweep Reversal,OK,9,3,6,33.33,138.71,1.39,1.2331629120248604,15.41,3.94,0.358,0.37,288,
DRIFT_SWITCH_20,1h,vortex_trend_cross,Vortex Trend Cross,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
DRIFT_SWITCH_20,1h,hurst_trend_persistence,Hurst Trend Persistence,OK,18,5,13,27.78,212.44,2.12,1.164432806409914,11.8,5.44,0.478,0.766,288,
DRIFT_SWITCH_20,1h,rsi_regular_divergence_v2,RSI Regular Divergence (Confirmed),OK,79,59,20,74.68,3212.96,32.13,6.825904815409418,40.67,1.35,5.857,10.948,288,
DRIFT_SWITCH_20,1h,obv_price_divergence,OBV/Price Divergence,OK,55,29,26,52.73,168.13,1.68,1.12321509871669,3.06,3.16,0.439,0.537,288,
DRIFT_SWITCH_20,1h,hidden_macd_divergence_v2,Hidden MACD Divergence (Trend Continuation),OK,12,11,1,91.67,2445.89,24.46,44.526696657448035,203.82,0.85,6.314,12.322,288,
DRIFT_SWITCH_20,1h,kst_trend_cross,KST Trend Cross,OK,16,7,9,43.75,553.11,5.53,1.7386374143653358,34.57,3.08,1.381,1.716,288,
DRIFT_SWITCH_20,1h,coppock_curve_bottom,Coppock Curve Bottom,OK,9,4,5,44.44,912.83,9.13,2.702957292897415,101.43,3.74,2.279,3.523,288,
DRIFT_SWITCH_20,1h,stc_cycle_turn,Schaff Trend Cycle Turn,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
DRIFT_SWITCH_20,1h,dpo_cycle_reversal,Detrended Price Oscillator Reversal,OK,44,9,35,20.45,-971.51,-9.72,0.41956687373220036,-22.08,10.12,-3.306,-4.305,288,
DRIFT_SWITCH_20,1h,tsi_momentum_shift,TSI Momentum Shift,OK,16,10,6,62.5,1708.57,17.09,4.6099767019357465,106.79,2.55,3.509,4.503,288,
DRIFT_SWITCH_20,1h,rvi_signal_cross,Relative Vigor Index Cross,OK,21,13,8,61.9,1459.56,14.6,3.369820703664017,69.5,1.69,3.735,4.588,288,
DRIFT_SWITCH_20,1h,ultimate_oscillator_divergence,Ultimate Oscillator Reversal,OK,63,44,19,69.84,1971.37,19.71,3.0573824995851466,31.29,2.91,3.883,5.844,288,
DRIFT_SWITCH_20,1h,aroon_new_trend,Aroon New Trend,OK,13,2,11,15.38,-476.31,-4.76,0.5338183236764996,-36.64,5.47,-1.363,-1.407,288,
DRIFT_SWITCH_20,1h,ichimoku_kumo_breakout,Ichimoku Kumo Breakout,OK,6,3,3,50.0,317.89,3.18,2.953877711003724,52.98,2.16,1.013,1.253,288,
DRIFT_SWITCH_20,1h,psar_flip_trend,Parabolic SAR Flip,OK,20,15,5,75.0,3086.03,30.86,13.104826215656619,154.3,1.28,5.997,12.005,288,
DRIFT_SWITCH_20,1h,keltner_channel_breakout,Keltner Channel Breakout,OK,8,5,3,62.5,730.99,7.31,7.089812142126186,91.37,2.06,1.995,2.177,288,
DRIFT_SWITCH_20,1h,donchian_channel_breakout,Donchian Channel Breakout,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
DRIFT_SWITCH_20,1h,vwap_reversion,VWAP Mean Reversion,OK,24,7,17,29.17,-294.51,-2.95,0.6485413614901826,-12.27,3.48,-1.3,-1.631,288,
DRIFT_SWITCH_20,1h,fisher_transform_extreme,Fisher Transform Extreme Reversal,OK,32,5,26,15.62,-1312.12,-13.12,0.28575036854013974,-41.0,13.12,-3.6,-3.825,288,
